order_id,order_date,customer_id,region,category,product_name,channel,quantity,unit_price,discount_amount,payment_method,is_returned
ORD-002447,2026-03-16,CUST-0360,인천,전자기기,모니터,store,3,25000,2000,coupon,false
ORD-002448,2026-03-16,CUST-0171,경기,도서,보안개론,mobile,5,28000,0,card,false
ORD-002449,2026-03-16,CUST-0043,인천,도서,파이썬기초,web,5,15000,0,bank_transfer,false
ORD-002450,2026-03-16,CUST-0260,광주,도서,파이썬기초,web,1,35000,2000,card,false
ORD-002451,2026-03-16,CUST-0005,부산,패션,운동화,store,5,129000,1000,coupon,false
ORD-002452,2026-03-16,CUST-0228,대전,도서,보안개론,mobile,3,15000,0,coupon,false
ORD-002453,2026-03-16,CUST-0026,서울,패션,운동화,store,2,89000,1000,card,true
ORD-002454,2026-03-16,CUST-0446,대구,패션,가방,mobile,2,129000,0,card,false
ORD-002455,2026-03-16,CUST-0415,대구,스포츠,러닝벨트,store,4,59000,0,card,true
ORD-002456,2026-03-16,CUST-0310,광주,패션,운동화,mobile,4,49000,0,coupon,true
ORD-002457,2026-03-16,CUST-0301,광주,스포츠,러닝벨트,store,3,39000,0,card,true
ORD-002458,2026-03-16,CUST-0284,부산,스포츠,요가매트,mobile,1,12000,2000,bank_transfer,true
ORD-002459,2026-03-16,CUST-0361,서울,식품,커피,store,3,11000,0,coupon,false
ORD-002460,2026-03-16,CUST-0200,부산,스포츠,운동밴드,store,2,39000,5000,point,false
ORD-002461,2026-03-16,CUST-0467,부산,식품,비타민음료,mobile,4,18000,0,point,true
ORD-002462,2026-03-16,CUST-0432,광주,스포츠,운동밴드,web,5,24000,5000,bank_transfer,false
ORD-002463,2026-03-16,CUST-0312,대전,도서,클라우드입문,store,5,35000,1000,card,true
ORD-002464,2026-03-16,CUST-0237,서울,도서,보안개론,mobile,5,22000,1000,point,false
ORD-002465,2026-03-16,CUST-0255,인천,패션,자켓,web,3,19000,0,coupon,false
ORD-002466,2026-03-16,CUST-0327,서울,식품,커피,web,2,6000,5000,point,false
ORD-002467,2026-03-16,CUST-0252,인천,생활용품,수납박스,store,5,9000,0,card,true
ORD-002468,2026-03-16,CUST-0337,인천,패션,자켓,store,1,19000,5000,bank_transfer,true
ORD-002469,2026-03-16,CUST-0162,경기,전자기기,모니터,store,5,150000,0,coupon,false
ORD-002470,2026-03-16,CUST-0382,광주,생활용품,텀블러,store,3,15000,0,card,false
ORD-002471,2026-03-16,CUST-0345,대구,스포츠,러닝벨트,web,3,12000,0,card,false
ORD-002472,2026-03-16,CUST-0128,인천,전자기기,USB허브,store,5,45000,0,bank_transfer,false
ORD-002473,2026-03-16,CUST-0179,서울,식품,비타민음료,web,2,18000,5000,coupon,false
ORD-002474,2026-03-17,CUST-0368,서울,식품,커피,web,5,18000,0,point,true
ORD-002475,2026-03-17,CUST-0106,대구,패션,티셔츠,web,3,49000,0,point,false
ORD-002476,2026-03-17,CUST-0469,대구,스포츠,러닝벨트,web,4,24000,1000,bank_transfer,false
ORD-002477,2026-03-17,CUST-0181,경기,스포츠,운동밴드,store,5,59000,0,card,false
ORD-002478,2026-03-17,CUST-0047,부산,스포츠,요가매트,store,5,39000,0,point,false
ORD-002479,2026-03-17,CUST-0123,광주,생활용품,텀블러,mobile,3,9000,1000,bank_transfer,false
ORD-002480,2026-03-17,CUST-0127,대구,패션,자켓,store,1,19000,1000,card,false
ORD-002481,2026-03-17,CUST-0234,서울,스포츠,덤벨,web,4,24000,1000,coupon,false
ORD-002482,2026-03-17,CUST-0152,경기,스포츠,러닝벨트,store,1,59000,0,card,false
ORD-002483,2026-03-17,CUST-0040,서울,생활용품,책상조명,web,1,23000,5000,coupon,false
ORD-002484,2026-03-17,CUST-0210,인천,패션,운동화,mobile,5,89000,5000,card,false
ORD-002485,2026-03-17,CUST-0280,서울,패션,티셔츠,web,2,19000,5000,coupon,true
ORD-002486,2026-03-17,CUST-0107,대구,도서,클라우드입문,web,2,28000,1000,card,false
ORD-002487,2026-03-17,CUST-0387,광주,패션,자켓,web,4,89000,0,point,true
ORD-002488,2026-03-17,CUST-0254,대구,도서,클라우드입문,mobile,5,35000,0,card,false
ORD-002489,2026-03-17,CUST-0481,광주,식품,간편식,store,5,11000,2000,coupon,false
ORD-002490,2026-03-17,CUST-0426,인천,패션,자켓,mobile,1,89000,5000,coupon,false
ORD-002491,2026-03-17,CUST-0011,대전,도서,네트워크실습,mobile,4,15000,0,card,false
ORD-002492,2026-03-17,CUST-0485,경기,전자기기,모니터,store,1,79000,0,card,false
ORD-002493,2026-03-17,CUST-0334,대전,식품,비타민음료,mobile,5,11000,1000,bank_transfer,false
ORD-002494,2026-03-17,CUST-0231,서울,스포츠,덤벨,mobile,4,24000,0,card,false
ORD-002495,2026-03-18,CUST-0099,광주,스포츠,요가매트,store,5,12000,0,coupon,false
ORD-002496,2026-03-18,CUST-0179,부산,전자기기,키보드,web,2,320000,1000,card,false
ORD-002497,2026-03-18,CUST-0018,대전,패션,티셔츠,store,2,49000,0,point,true
ORD-002498,2026-03-18,CUST-0034,서울,생활용품,청소도구,web,1,15000,0,coupon,false
ORD-002499,2026-03-18,CUST-0139,부산,스포츠,운동밴드,web,5,12000,0,card,false
ORD-002500,2026-03-18,CUST-0489,대전,전자기기,USB허브,web,5,150000,0,bank_transfer,false
ORD-002501,2026-03-18,CUST-0244,경기,패션,가방,store,5,19000,5000,coupon,true
ORD-002502,2026-03-18,CUST-0041,대구,패션,가방,mobile,2,49000,0,bank_transfer,false
ORD-002503,2026-03-18,CUST-0089,대구,도서,보안개론,web,3,15000,5000,card,false
ORD-002504,2026-03-18,CUST-0270,대구,식품,커피,web,2,6000,0,coupon,false
ORD-002505,2026-03-18,CUST-0205,대구,도서,클라우드입문,store,1,35000,0,bank_transfer,true
ORD-002506,2026-03-18,CUST-0400,인천,전자기기,키보드,web,1,25000,2000,coupon,false
ORD-002507,2026-03-18,CUST-0210,광주,생활용품,텀블러,store,5,9000,0,card,false
ORD-002508,2026-03-18,CUST-0016,서울,전자기기,마우스,web,4,150000,2000,coupon,false
ORD-002509,2026-03-18,CUST-0409,대구,도서,파이썬기초,web,5,28000,0,coupon,false
ORD-002510,2026-03-18,CUST-0048,서울,전자기기,키보드,web,4,25000,0,coupon,false
ORD-002511,2026-03-18,CUST-0254,경기,식품,커피,web,1,26000,5000,card,false
ORD-002512,2026-03-18,CUST-0406,서울,전자기기,마우스,mobile,3,79000,5000,card,false
ORD-002513,2026-03-18,CUST-0132,부산,식품,간편식,web,4,6000,0,coupon,false
ORD-002514,2026-03-18,CUST-0095,부산,전자기기,키보드,web,3,45000,0,card,false
ORD-002515,2026-03-18,CUST-0110,광주,스포츠,러닝벨트,mobile,2,12000,0,card,false
ORD-002516,2026-03-18,CUST-0409,인천,도서,클라우드입문,mobile,3,28000,5000,bank_transfer,false
ORD-002517,2026-03-18,CUST-0162,서울,생활용품,수납박스,web,2,15000,1000,bank_transfer,false
ORD-002518,2026-03-18,CUST-0369,광주,생활용품,청소도구,web,4,9000,2000,bank_transfer,false
ORD-002519,2026-03-18,CUST-0058,대구,패션,자켓,web,5,89000,2000,bank_transfer,false
ORD-002520,2026-03-18,CUST-0298,인천,전자기기,무선이어폰,web,1,320000,0,bank_transfer,true
ORD-002521,2026-03-18,CUST-0131,대구,생활용품,청소도구,store,5,23000,2000,coupon,false
ORD-002522,2026-03-19,CUST-0031,서울,식품,비타민음료,store,2,11000,1000,point,false
ORD-002523,2026-03-19,CUST-0225,인천,패션,가방,store,1,89000,2000,card,false
ORD-002524,2026-03-19,CUST-0434,광주,식품,커피,web,4,6000,0,card,true
ORD-002525,2026-03-19,CUST-0378,대전,생활용품,책상조명,store,1,9000,1000,bank_transfer,true
ORD-002526,2026-03-19,CUST-0277,부산,생활용품,텀블러,store,3,15000,0,coupon,false
ORD-002527,2026-03-19,CUST-0115,광주,패션,가방,store,5,19000,0,coupon,false
ORD-002528,2026-03-19,CUST-0087,서울,패션,자켓,web,2,129000,0,bank_transfer,false
ORD-002529,2026-03-19,CUST-0001,경기,스포츠,러닝벨트,web,1,24000,0,card,false
ORD-002530,2026-03-19,CUST-0128,인천,전자기기,무선이어폰,mobile,5,25000,2000,coupon,false
ORD-002531,2026-03-19,CUST-0265,광주,생활용품,텀블러,store,5,9000,0,card,false
ORD-002532,2026-03-19,CUST-0297,인천,전자기기,마우스,web,4,25000,0,coupon,false
ORD-002533,2026-03-19,CUST-0104,대구,식품,간편식,store,2,11000,5000,coupon,false
ORD-002534,2026-03-19,CUST-0154,광주,스포츠,요가매트,web,1,59000,2000,coupon,false
ORD-002535,2026-03-19,CUST-0012,광주,생활용품,책상조명,store,2,37000,0,point,false
ORD-002536,2026-03-19,CUST-0371,인천,스포츠,덤벨,web,4,24000,0,coupon,false
ORD-002537,2026-03-19,CUST-0340,광주,전자기기,무선이어폰,store,1,320000,0,point,false
ORD-002538,2026-03-19,CUST-0493,인천,스포츠,운동밴드,mobile,5,39000,0,bank_transfer,true
ORD-002539,2026-03-19,CUST-0105,부산,전자기기,키보드,web,1,79000,0,point,false
ORD-002540,2026-03-19,CUST-0484,광주,생활용품,청소도구,store,4,9000,0,point,false
ORD-002541,2026-03-19,CUST-0367,서울,패션,자켓,web,4,129000,1000,card,false
ORD-002542,2026-03-19,CUST-0467,서울,식품,간편식,store,1,18000,0,bank_transfer,true
ORD-002543,2026-03-19,CUST-0077,대구,도서,파이썬기초,web,5,35000,0,card,false
ORD-002544,2026-03-19,CUST-0464,경기,식품,견과류,mobile,4,6000,0,bank_transfer,false
ORD-002545,2026-03-19,CUST-0177,대구,패션,운동화,web,3,129000,0,card,false
ORD-002546,2026-03-19,CUST-0487,경기,패션,티셔츠,store,5,49000,0,point,true
ORD-002547,2026-03-19,CUST-0403,대전,전자기기,USB허브,mobile,4,25000,0,point,false
ORD-002548,2026-03-19,CUST-0032,대구,식품,커피,store,4,18000,0,bank_transfer,false
ORD-002549,2026-03-19,CUST-0028,서울,도서,클라우드입문,web,4,28000,1000,bank_transfer,false
ORD-002550,2026-03-19,CUST-0371,대전,식품,간편식,web,1,26000,0,bank_transfer,false
ORD-002551,2026-03-19,CUST-0016,대전,도서,네트워크실습,mobile,3,15000,0,point,false
ORD-002552,2026-03-19,CUST-0490,인천,전자기기,모니터,store,4,150000,0,point,false
ORD-002553,2026-03-19,CUST-0458,경기,패션,가방,mobile,3,19000,5000,coupon,false
ORD-002554,2026-03-19,CUST-0046,부산,도서,보안개론,web,1,35000,0,card,true
ORD-002555,2026-03-19,CUST-0133,경기,패션,가방,mobile,3,49000,1000,coupon,false
ORD-002556,2026-03-19,CUST-0482,부산,전자기기,모니터,web,5,150000,0,bank_transfer,false
ORD-002557,2026-03-19,CUST-0201,인천,생활용품,텀블러,mobile,4,37000,0,coupon,true
ORD-002558,2026-03-19,CUST-0490,광주,패션,가방,mobile,2,49000,0,coupon,false
ORD-002559,2026-03-19,CUST-0240,인천,식품,비타민음료,web,5,18000,0,bank_transfer,false
ORD-002560,2026-03-19,CUST-0212,서울,식품,커피,store,3,11000,0,point,false
ORD-002561,2026-03-19,CUST-0161,인천,식품,비타민음료,mobile,2,18000,0,bank_transfer,false
ORD-002562,2026-03-19,CUST-0281,경기,패션,티셔츠,web,4,89000,5000,bank_transfer,false
ORD-002563,2026-03-19,CUST-0084,부산,전자기기,마우스,mobile,3,150000,2000,bank_transfer,false
ORD-002564,2026-03-19,CUST-0393,서울,전자기기,모니터,web,3,79000,5000,coupon,false
ORD-002565,2026-03-19,CUST-0439,대전,도서,클라우드입문,mobile,4,22000,0,bank_transfer,false
ORD-002566,2026-03-19,CUST-0448,인천,패션,운동화,store,5,89000,0,bank_transfer,true
ORD-002567,2026-03-20,CUST-0275,서울,전자기기,USB허브,mobile,3,320000,2000,coupon,false
ORD-002568,2026-03-20,CUST-0094,서울,패션,티셔츠,web,1,89000,0,point,false
ORD-002569,2026-03-20,CUST-0127,인천,패션,운동화,web,1,89000,5000,card,false
ORD-002570,2026-03-20,CUST-0218,서울,스포츠,러닝벨트,web,3,12000,2000,coupon,true
ORD-002571,2026-03-20,CUST-0084,서울,도서,클라우드입문,store,1,35000,0,bank_transfer,false
ORD-002572,2026-03-20,CUST-0310,서울,전자기기,USB허브,web,5,150000,2000,card,true
ORD-002573,2026-03-20,CUST-0417,서울,패션,티셔츠,web,2,19000,0,card,false
ORD-002574,2026-03-20,CUST-0213,서울,스포츠,러닝벨트,store,5,12000,1000,card,true
ORD-002575,2026-03-20,CUST-0385,서울,스포츠,러닝벨트,store,3,24000,5000,point,true
ORD-002576,2026-03-20,CUST-0445,부산,전자기기,USB허브,web,4,79000,2000,card,false
ORD-002577,2026-03-20,CUST-0272,경기,전자기기,키보드,store,3,150000,0,card,false
ORD-002578,2026-03-20,CUST-0268,대전,전자기기,모니터,web,5,45000,2000,coupon,false
ORD-002579,2026-03-20,CUST-0485,대구,도서,네트워크실습,web,2,15000,1000,coupon,false
ORD-002580,2026-03-20,CUST-0500,인천,전자기기,USB허브,web,1,320000,2000,bank_transfer,false
ORD-002581,2026-03-20,CUST-0275,경기,도서,네트워크실습,mobile,4,28000,1000,point,false
ORD-002582,2026-03-20,CUST-0461,서울,도서,클라우드입문,web,4,35000,2000,point,false
ORD-002583,2026-03-20,CUST-0017,서울,식품,커피,web,3,18000,1000,point,true
ORD-002584,2026-03-20,CUST-0494,경기,스포츠,운동밴드,web,2,24000,0,card,false
ORD-002585,2026-03-20,CUST-0283,부산,생활용품,수납박스,mobile,5,37000,5000,point,false
ORD-002586,2026-03-20,CUST-0034,대구,생활용품,청소도구,store,4,9000,1000,card,false
ORD-002587,2026-03-20,CUST-0377,서울,도서,보안개론,mobile,1,22000,0,point,false
ORD-002588,2026-03-20,CUST-0112,경기,도서,네트워크실습,mobile,1,15000,1000,card,false
ORD-002589,2026-03-20,CUST-0318,광주,스포츠,운동밴드,web,3,24000,0,bank_transfer,false
ORD-002590,2026-03-20,CUST-0155,서울,패션,자켓,store,2,19000,0,coupon,false
ORD-002591,2026-03-20,CUST-0076,서울,식품,커피,mobile,3,6000,0,card,false
ORD-002592,2026-03-20,CUST-0207,대전,생활용품,청소도구,web,5,23000,1000,bank_transfer,false
ORD-002593,2026-03-20,CUST-0048,서울,스포츠,운동밴드,mobile,3,24000,2000,card,false
ORD-002594,2026-03-20,CUST-0252,광주,전자기기,마우스,store,4,150000,0,coupon,false
ORD-002595,2026-03-20,CUST-0165,대전,전자기기,마우스,web,2,150000,2000,bank_transfer,false
ORD-002596,2026-03-20,CUST-0069,경기,식품,커피,store,4,26000,0,point,false
ORD-002597,2026-03-20,CUST-0080,대구,식품,비타민음료,store,3,6000,0,card,false
ORD-002598,2026-03-20,CUST-0010,경기,스포츠,러닝벨트,mobile,2,24000,5000,point,false
ORD-002599,2026-03-20,CUST-0073,서울,생활용품,책상조명,mobile,4,23000,1000,card,false
ORD-002600,2026-03-20,CUST-0424,광주,생활용품,수납박스,mobile,4,9000,0,card,false
ORD-002601,2026-03-20,CUST-0247,대전,패션,가방,store,4,89000,2000,card,false
ORD-002602,2026-03-20,CUST-0272,서울,도서,클라우드입문,web,3,35000,0,coupon,false
ORD-002603,2026-03-20,CUST-0344,경기,패션,티셔츠,mobile,5,89000,0,card,false
ORD-002604,2026-03-20,CUST-0207,경기,도서,파이썬기초,mobile,3,28000,1000,bank_transfer,true
ORD-002605,2026-03-20,CUST-0129,경기,식품,견과류,web,4,6000,1000,coupon,false
ORD-002606,2026-03-20,CUST-0441,인천,스포츠,러닝벨트,store,2,24000,1000,bank_transfer,false
ORD-002607,2026-03-20,CUST-0184,광주,패션,운동화,web,4,129000,1000,bank_transfer,false
ORD-002608,2026-03-20,CUST-0459,대전,식품,비타민음료,store,5,26000,0,card,false
ORD-002609,2026-03-20,CUST-0400,부산,패션,가방,web,2,49000,0,point,false
ORD-002610,2026-03-21,CUST-0215,대전,패션,티셔츠,web,4,49000,0,point,true
ORD-002611,2026-03-21,CUST-0099,대전,식품,비타민음료,store,3,26000,0,point,false
ORD-002612,2026-03-21,CUST-0452,대구,생활용품,청소도구,mobile,4,9000,2000,point,true
ORD-002613,2026-03-21,CUST-0361,인천,패션,자켓,web,4,49000,0,bank_transfer,true
ORD-002614,2026-03-21,CUST-0441,대구,식품,견과류,store,2,11000,1000,bank_transfer,false
ORD-002615,2026-03-21,CUST-0090,대전,생활용품,텀블러,web,1,15000,5000,coupon,false
ORD-002616,2026-03-21,CUST-0219,광주,전자기기,무선이어폰,web,4,25000,0,coupon,false
ORD-002617,2026-03-21,CUST-0316,광주,전자기기,모니터,mobile,1,45000,0,card,false
ORD-002618,2026-03-21,CUST-0017,부산,패션,자켓,web,5,129000,2000,card,false
ORD-002619,2026-03-21,CUST-0016,경기,생활용품,수납박스,store,5,15000,0,coupon,false
ORD-002620,2026-03-21,CUST-0138,대구,식품,커피,web,3,6000,0,card,false
ORD-002621,2026-03-21,CUST-0472,경기,생활용품,수납박스,web,4,9000,1000,coupon,false
ORD-002622,2026-03-21,CUST-0482,서울,도서,네트워크실습,mobile,3,15000,5000,bank_transfer,false
ORD-002623,2026-03-21,CUST-0470,부산,도서,파이썬기초,mobile,4,35000,0,bank_transfer,false
ORD-002624,2026-03-21,CUST-0222,경기,전자기기,모니터,store,5,45000,0,card,false
ORD-002625,2026-03-21,CUST-0032,경기,식품,간편식,mobile,4,6000,0,point,false
ORD-002626,2026-03-21,CUST-0237,대전,전자기기,USB허브,web,5,45000,0,coupon,false
ORD-002627,2026-03-21,CUST-0114,부산,도서,클라우드입문,store,5,22000,0,card,false
ORD-002628,2026-03-21,CUST-0232,대구,패션,가방,store,2,19000,1000,point,false
ORD-002629,2026-03-21,CUST-0183,경기,도서,네트워크실습,store,5,22000,5000,coupon,false
ORD-002630,2026-03-22,CUST-0259,인천,식품,견과류,store,4,6000,5000,coupon,false
ORD-002631,2026-03-22,CUST-0434,인천,패션,티셔츠,web,4,129000,0,bank_transfer,false
ORD-002632,2026-03-22,CUST-0305,서울,전자기기,USB허브,web,1,25000,2000,bank_transfer,false
ORD-002633,2026-03-22,CUST-0144,부산,전자기기,마우스,store,2,79000,2000,card,false
ORD-002634,2026-03-22,CUST-0127,경기,식품,간편식,web,2,11000,0,card,false
ORD-002635,2026-03-22,CUST-0415,부산,도서,파이썬기초,store,1,28000,0,point,false
ORD-002636,2026-03-22,CUST-0173,부산,패션,티셔츠,mobile,5,19000,5000,card,false
ORD-002637,2026-03-22,CUST-0387,인천,도서,네트워크실습,web,2,28000,2000,bank_transfer,false
ORD-002638,2026-03-22,CUST-0219,경기,도서,보안개론,web,4,22000,0,card,true
ORD-002639,2026-03-22,CUST-0047,경기,패션,운동화,store,2,19000,0,card,false
ORD-002640,2026-03-22,CUST-0315,경기,생활용품,책상조명,web,3,37000,2000,card,true
ORD-002641,2026-03-22,CUST-0247,대구,도서,파이썬기초,mobile,4,35000,0,point,false
ORD-002642,2026-03-22,CUST-0305,인천,패션,운동화,mobile,1,19000,1000,card,false
ORD-002643,2026-03-22,CUST-0301,경기,식품,간편식,web,3,26000,2000,coupon,false
ORD-002644,2026-03-22,CUST-0119,대전,생활용품,수납박스,mobile,1,15000,1000,bank_transfer,false
ORD-002645,2026-03-22,CUST-0323,대구,생활용품,책상조명,mobile,3,37000,0,coupon,true
ORD-002646,2026-03-22,CUST-0230,인천,전자기기,키보드,web,5,25000,1000,card,false
ORD-002647,2026-03-22,CUST-0463,부산,전자기기,USB허브,mobile,2,320000,5000,bank_transfer,true
ORD-002648,2026-03-22,CUST-0033,부산,패션,티셔츠,store,2,49000,5000,bank_transfer,false
ORD-002649,2026-03-22,CUST-0108,대전,패션,자켓,web,3,19000,0,card,false
ORD-002650,2026-03-22,CUST-0265,인천,식품,커피,mobile,2,18000,5000,coupon,false
ORD-002651,2026-03-22,CUST-0499,경기,식품,비타민음료,mobile,3,11000,1000,point,true
ORD-002652,2026-03-22,CUST-0363,인천,도서,파이썬기초,mobile,5,15000,2000,point,false
ORD-002653,2026-03-22,CUST-0248,대구,스포츠,요가매트,web,1,24000,0,coupon,true
ORD-002654,2026-03-22,CUST-0302,광주,생활용품,청소도구,store,2,15000,0,coupon,false
ORD-002655,2026-03-22,CUST-0175,대구,패션,티셔츠,store,5,89000,0,point,false
ORD-002656,2026-03-22,CUST-0403,인천,생활용품,책상조명,mobile,5,9000,0,bank_transfer,true
ORD-002657,2026-03-22,CUST-0070,대구,스포츠,덤벨,web,4,39000,5000,card,false
ORD-002658,2026-03-23,CUST-0399,경기,식품,견과류,mobile,4,26000,0,point,true
ORD-002659,2026-03-23,CUST-0087,광주,도서,보안개론,web,1,28000,2000,bank_transfer,false
ORD-002660,2026-03-23,CUST-0181,대전,도서,보안개론,store,1,15000,2000,coupon,false
ORD-002661,2026-03-23,CUST-0097,광주,도서,보안개론,mobile,2,35000,2000,bank_transfer,false
ORD-002662,2026-03-23,CUST-0473,부산,스포츠,요가매트,web,2,12000,0,point,false
ORD-002663,2026-03-23,CUST-0202,경기,식품,간편식,store,1,6000,2000,coupon,false
ORD-002664,2026-03-23,CUST-0471,인천,전자기기,키보드,mobile,4,150000,0,card,false
ORD-002665,2026-03-23,CUST-0245,인천,식품,견과류,mobile,2,26000,0,card,false
ORD-002666,2026-03-23,CUST-0295,경기,전자기기,키보드,web,1,320000,0,point,false
ORD-002667,2026-03-23,CUST-0048,서울,도서,파이썬기초,store,2,22000,0,bank_transfer,false
ORD-002668,2026-03-23,CUST-0074,대구,생활용품,수납박스,mobile,4,9000,0,card,true
ORD-002669,2026-03-23,CUST-0426,인천,패션,가방,web,4,89000,0,coupon,false
ORD-002670,2026-03-23,CUST-0366,부산,생활용품,텀블러,web,3,37000,0,card,true
ORD-002671,2026-03-23,CUST-0139,대구,식품,견과류,web,4,11000,0,coupon,false
ORD-002672,2026-03-23,CUST-0403,대구,생활용품,텀블러,web,1,15000,0,card,false
ORD-002673,2026-03-23,CUST-0071,경기,스포츠,운동밴드,store,1,39000,1000,card,false
ORD-002674,2026-03-23,CUST-0236,경기,생활용품,책상조명,mobile,3,23000,0,coupon,false
ORD-002675,2026-03-23,CUST-0217,인천,스포츠,러닝벨트,store,4,39000,1000,bank_transfer,false
ORD-002676,2026-03-23,CUST-0451,대구,패션,자켓,web,5,49000,0,coupon,false
ORD-002677,2026-03-23,CUST-0011,서울,패션,자켓,mobile,5,19000,2000,bank_transfer,false
ORD-002678,2026-03-23,CUST-0287,경기,도서,보안개론,mobile,1,22000,0,point,false
ORD-002679,2026-03-23,CUST-0138,부산,패션,자켓,mobile,4,19000,0,point,false
ORD-002680,2026-03-23,CUST-0085,부산,도서,네트워크실습,mobile,4,28000,2000,point,false
ORD-002681,2026-03-23,CUST-0291,서울,스포츠,덤벨,mobile,2,59000,1000,coupon,true
ORD-002682,2026-03-23,CUST-0491,서울,도서,파이썬기초,store,3,35000,0,point,false
ORD-002683,2026-03-23,CUST-0090,서울,도서,보안개론,mobile,4,28000,5000,point,false
ORD-002684,2026-03-23,CUST-0245,광주,도서,보안개론,web,1,15000,2000,point,false
ORD-002685,2026-03-23,CUST-0378,서울,스포츠,러닝벨트,mobile,3,12000,1000,bank_transfer,false
ORD-002686,2026-03-23,CUST-0203,대전,생활용품,책상조명,mobile,2,23000,1000,card,false
ORD-002687,2026-03-23,CUST-0435,대구,식품,비타민음료,web,4,18000,0,coupon,false
ORD-002688,2026-03-23,CUST-0452,대전,도서,네트워크실습,web,3,15000,5000,point,false
ORD-002689,2026-03-23,CUST-0474,대전,식품,커피,web,2,6000,1000,card,false
ORD-002690,2026-03-23,CUST-0333,인천,전자기기,USB허브,store,3,79000,0,coupon,false
ORD-002691,2026-03-23,CUST-0018,부산,전자기기,마우스,web,3,45000,1000,bank_transfer,false
ORD-002692,2026-03-23,CUST-0261,경기,스포츠,덤벨,web,3,59000,1000,card,true
ORD-002693,2026-03-23,CUST-0242,대전,생활용품,청소도구,web,2,37000,0,bank_transfer,false
ORD-002694,2026-03-23,CUST-0329,부산,도서,파이썬기초,web,4,35000,1000,card,true
ORD-002695,2026-03-23,CUST-0390,부산,식품,비타민음료,store,3,26000,0,card,true
ORD-002696,2026-03-23,CUST-0156,대전,생활용품,청소도구,web,5,15000,1000,coupon,false
ORD-002697,2026-03-23,CUST-0293,경기,생활용품,수납박스,web,3,23000,0,card,false
ORD-002698,2026-03-23,CUST-0217,인천,스포츠,러닝벨트,store,3,12000,5000,card,true
ORD-002699,2026-03-23,CUST-0106,경기,식품,비타민음료,web,1,26000,1000,card,false
ORD-002700,2026-03-23,CUST-0298,경기,생활용품,텀블러,store,4,9000,0,card,true
ORD-002701,2026-03-24,CUST-0215,대전,식품,간편식,mobile,1,26000,2000,bank_transfer,false
ORD-002702,2026-03-24,CUST-0274,대구,도서,네트워크실습,mobile,4,15000,5000,point,false
ORD-002703,2026-03-24,CUST-0368,대전,도서,네트워크실습,store,2,28000,0,bank_transfer,false
ORD-002704,2026-03-24,CUST-0355,서울,전자기기,키보드,web,3,79000,5000,point,true
ORD-002705,2026-03-24,CUST-0092,서울,패션,가방,store,1,129000,1000,point,true
ORD-002706,2026-03-24,CUST-0311,광주,식품,비타민음료,web,1,11000,0,point,false
ORD-002707,2026-03-24,CUST-0401,인천,도서,보안개론,store,1,22000,5000,card,false
ORD-002708,2026-03-24,CUST-0198,대전,생활용품,수납박스,mobile,4,37000,2000,point,false
ORD-002709,2026-03-24,CUST-0297,인천,스포츠,덤벨,web,3,12000,5000,card,true
ORD-002710,2026-03-24,CUST-0001,경기,생활용품,책상조명,mobile,5,15000,0,card,false
ORD-002711,2026-03-24,CUST-0323,부산,전자기기,모니터,web,5,25000,0,coupon,false
ORD-002712,2026-03-24,CUST-0017,광주,전자기기,키보드,store,5,25000,5000,card,true
ORD-002713,2026-03-24,CUST-0308,대구,생활용품,텀블러,store,2,37000,2000,bank_transfer,false
ORD-002714,2026-03-24,CUST-0339,인천,스포츠,운동밴드,web,5,39000,0,coupon,false
ORD-002715,2026-03-24,CUST-0046,서울,도서,보안개론,mobile,4,22000,5000,card,false
ORD-002716,2026-03-24,CUST-0208,대구,생활용품,수납박스,web,1,37000,0,card,false
ORD-002717,2026-03-24,CUST-0062,대구,식품,커피,web,1,11000,0,bank_transfer,true
ORD-002718,2026-03-24,CUST-0167,인천,생활용품,텀블러,store,3,23000,0,coupon,false
ORD-002719,2026-03-24,CUST-0461,서울,스포츠,덤벨,web,3,39000,2000,bank_transfer,false
ORD-002720,2026-03-24,CUST-0111,대구,전자기기,마우스,store,3,45000,0,card,false
ORD-002721,2026-03-24,CUST-0128,서울,식품,커피,web,2,11000,1000,point,false
ORD-002722,2026-03-24,CUST-0193,대전,식품,비타민음료,mobile,1,26000,0,card,true
ORD-002723,2026-03-24,CUST-0433,인천,도서,보안개론,store,4,22000,0,point,false
ORD-002724,2026-03-24,CUST-0131,광주,전자기기,마우스,web,2,79000,5000,coupon,false
ORD-002725,2026-03-24,CUST-0431,광주,패션,자켓,store,2,19000,1000,bank_transfer,false
ORD-002726,2026-03-24,CUST-0266,부산,전자기기,마우스,mobile,4,320000,1000,coupon,false
ORD-002727,2026-03-24,CUST-0020,대구,생활용품,텀블러,mobile,2,15000,0,coupon,false
ORD-002728,2026-03-24,CUST-0191,광주,식품,비타민음료,mobile,5,18000,0,coupon,false
ORD-002729,2026-03-24,CUST-0310,광주,스포츠,덤벨,mobile,1,24000,0,bank_transfer,false
ORD-002730,2026-03-24,CUST-0204,서울,도서,네트워크실습,mobile,1,22000,1000,coupon,false
ORD-002731,2026-03-24,CUST-0466,광주,도서,파이썬기초,store,4,28000,2000,bank_transfer,true
ORD-002732,2026-03-24,CUST-0443,대구,식품,간편식,store,3,11000,2000,coupon,false
